CustomerID,Recency,Frequency,Monetary,Cluster,DBSCAN_Cluster,Segment,Target
13866.0,74,7,145.67000000000002,0,0,Low Value,0
13867.0,31,61,1015.29,0,0,Low Value,1
13868.0,7,33,3192.54,0,0,High Value,1
13869.0,123,307,3104.95,0,0,High Value,1
13870.0,2,118,2751.25,0,0,High Value,1
13871.0,23,338,6389.8,0,0,High Value,1
13873.0,120,24,381.7,0,0,Low Value,0
13874.0,358,18,540.45,1,0,At Risk,0
13875.0,54,104,1786.79,0,0,High Value,1
13876.0,64,7,122.7,0,0,Low Value,0
13877.0,86,3,117.24,0,0,Low Value,0
13878.0,55,36,1281.53,0,0,Low Value,1
13880.0,21,165,3219.77,0,0,High Value,1
13881.0,4,180,16989.52,0,0,High Value,1
13882.0,3,66,1131.28,0,0,Low Value,1
13883.0,1,155,2538.75,0,0,High Value,1
13884.0,7,60,781.3000000000001,0,0,Low Value,1
13885.0,189,28,506.8,1,0,At Risk,0
13886.0,71,16,243.56,0,0,Low Value,0
13887.0,204,19,349.55,1,0,At Risk,0
13888.0,120,40,605.63,0,0,Low Value,0
13889.0,93,15,416.90000000000003,0,0,Low Value,0
13890.0,1,114,1860.8600000000001,0,0,High Value,1
13892.0,27,27,632.97,0,0,Low Value,0
13893.0,298,21,821.1,1,0,At Risk,1
13894.0,22,30,535.97,0,0,Low Value,0
13895.0,21,119,2588.12,0,0,High Value,1
13897.0,50,17,311.16,0,0,Low Value,0
13898.0,326,12,155.93,1,0,At Risk,0
13899.0,16,19,388.52,0,0,Low Value,0
13900.0,183,43,740.95,1,0,At Risk,1
13901.0,72,149,2867.2,0,0,High Value,1
13904.0,37,26,332.64,0,0,Low Value,0
13908.0,80,126,2347.05,0,0,High Value,1
13911.0,57,148,2580.91,0,0,High Value,1
13914.0,4,34,613.95,0,0,Low Value,0
13917.0,50,18,272.04,0,0,Low Value,0
13918.0,50,30,1212.8400000000001,0,0,Low Value,1
13919.0,53,33,350.15999999999997,0,0,Low Value,0
13922.0,352,7,172.25,1,0,At Risk,0
13923.0,54,20,351.13,0,0,Low Value,0
13924.0,2,137,1682.08,0,0,High Value,1
13925.0,36,45,616.65,0,0,Low Value,0
13926.0,23,11,223.85000000000002,0,0,Low Value,0
13927.0,75,21,348.99,0,0,Low Value,0
13928.0,11,27,464.57,0,0,Low Value,0
13929.0,169,10,802.85,1,0,At Risk,1
13930.0,58,17,337.34,0,0,Low Value,0
13931.0,86,59,1230.93,0,0,Low Value,1
13932.0,295,16,307.4,1,0,At Risk,0
13933.0,109,23,608.7900000000001,0,0,Low Value,0
13934.0,264,31,922.1,1,0,At Risk,1
13936.0,171,27,361.28,1,0,At Risk,0
13937.0,169,9,158.85,1,0,At Risk,0
13938.0,35,7,71.66,0,0,Low Value,0
13939.0,23,46,556.75,0,0,Low Value,0
13940.0,17,49,839.14,0,0,Low Value,1
13941.0,22,47,4912.41,0,0,High Value,1
13946.0,79,11,561.5699999999999,0,0,Low Value,0
13947.0,65,5,90.6,0,0,Low Value,0
13948.0,361,3,102.0,1,0,At Risk,0
13949.0,3,160,2427.32,0,0,High Value,1
13950.0,11,36,728.56,0,0,Low Value,1
13951.0,176,39,674.45,1,0,At Risk,1
13952.0,211,138,3246.091,1,0,High Value,1
13953.0,7,20,3515.68,0,0,High Value,1
13954.0,2,30,378.59,0,0,Low Value,0
13955.0,154,33,322.96,1,0,At Risk,0
13956.0,5,152,1026.42,0,0,Loyal,1
13958.0,372,5,-102.45,1,0,At Risk,0
13959.0,79,92,598.2,0,0,Low Value,0
13960.0,21,12,230.22,0,0,Low Value,0
13962.0,22,11,169.55,0,0,Low Value,0
13963.0,308,35,664.54,1,0,At Risk,1
13967.0,146,2,80.7,1,0,At Risk,0
13969.0,7,633,8986.69,0,0,High Value,1
13971.0,9,158,2702.2200000000003,0,0,High Value,1
13972.0,71,15,190.25,0,0,Low Value,0
13973.0,287,11,264.7,1,0,At Risk,0
13974.0,49,28,413.59000000000003,0,0,Low Value,0
13975.0,31,340,2503.23,0,0,High Value,1
13976.0,207,10,357.98,1,0,At Risk,0
13978.0,15,15,196.79000000000002,0,0,Low Value,0
13979.0,73,54,869.87,0,0,Low Value,1
13980.0,60,11,200.14,0,0,Low Value,0
13982.0,39,115,1861.11,0,0,High Value,1
13983.0,30,112,2590.46,0,0,High Value,1
13984.0,27,17,488.03,0,0,Low Value,0
13985.0,4,353,7024.53,0,0,High Value,1
13986.0,17,13,320.46,0,0,Low Value,0
13988.0,20,239,4098.8,0,0,High Value,1
13989.0,66,41,1266.08,0,0,Low Value,1
13990.0,213,16,311.3,1,0,At Risk,0
13991.0,12,86,850.63,0,0,Low Value,1
13992.0,30,5,76.8,0,0,Low Value,0
13993.0,32,125,3409.66,0,0,High Value,1
13994.0,4,155,2313.14,0,0,High Value,1
13995.0,15,87,1383.49,0,0,Low Value,1
13999.0,10,212,3865.26,0,0,High Value,1
14000.0,206,16,633.71,1,0,At Risk,0
14001.0,46,40,2030.3300000000002,0,0,High Value,1
14002.0,134,47,529.73,0,0,Low Value,0
14004.0,43,171,4582.64,0,0,High Value,1
14005.0,10,84,2874.72,0,0,High Value,1
14006.0,116,30,962.19,0,0,Low Value,1
14009.0,198,44,685.9300000000001,1,0,At Risk,1
14012.0,278,11,328.8,1,0,At Risk,0
14013.0,110,34,473.02,0,0,Low Value,0
14014.0,77,39,505.18,0,0,Low Value,0
14015.0,53,20,917.34,0,0,Low Value,1
14016.0,154,162,4328.46,1,0,High Value,1
14019.0,47,68,1398.96,0,0,Low Value,1
14020.0,17,39,642.8,0,0,Low Value,0
14021.0,155,22,631.9,1,0,At Risk,0
14022.0,225,28,440.0,1,0,At Risk,0
14023.0,7,31,584.07,0,0,Low Value,0
14024.0,122,16,327.7,0,0,Low Value,0
14027.0,61,6,104.82,0,0,Low Value,0
14029.0,63,15,467.66,0,0,Low Value,0
14030.0,18,243,2360.09,0,0,High Value,1
14031.0,7,258,14634.640000000001,0,0,High Value,1
14032.0,2,152,2929.84,0,0,High Value,1
14034.0,22,92,512.02,0,0,Low Value,0
14035.0,29,66,1428.02,0,0,Low Value,1
14036.0,285,38,626.65,1,0,At Risk,0
14037.0,176,28,147.20000000000002,1,0,At Risk,0
14038.0,78,93,1554.48,0,0,Low Value,1
14039.0,33,6,152.2,0,0,Low Value,0
14040.0,41,241,3542.19,0,0,High Value,1
14041.0,266,21,141.41,1,0,At Risk,0
14044.0,27,209,652.82,0,0,Loyal,1
14045.0,109,6,1659.75,0,0,High Value,1
14046.0,284,14,154.99,1,0,At Risk,0
14047.0,9,34,1290.01,0,0,Low Value,1
14048.0,277,88,375.13,1,0,At Risk,0
14049.0,17,505,5639.15,0,0,High Value,1
14050.0,32,54,746.36,0,0,Low Value,1
14051.0,1,215,15477.34,0,0,High Value,1
14052.0,20,56,225.36,0,0,Low Value,0
14053.0,124,4,260.25,0,0,Low Value,0
14054.0,65,6,92.46,0,0,Low Value,0
14055.0,106,10,725.6400000000001,0,0,Low Value,1
14056.0,1,1128,8124.4,0,1,High Value,1
14057.0,24,291,6147.4,0,0,High Value,1
14059.0,267,8,183.6,1,0,At Risk,0
14060.0,5,203,6135.38,0,0,High Value,1
14062.0,10,111,10464.85,0,0,High Value,1
14064.0,29,82,1188.32,0,0,Low Value,1
14066.0,267,7,152.55,1,0,At Risk,0
14067.0,64,52,374.7,0,0,Low Value,0
14068.0,320,24,265.85,1,0,At Risk,0
14071.0,4,333,1307.41,0,0,Loyal,1
14073.0,21,14,139.54,0,0,Low Value,0
14075.0,5,43,942.26,0,0,Low Value,1
14076.0,129,46,122.47,0,0,Low Value,0
14077.0,41,42,499.41999999999996,0,0,Low Value,0
14078.0,102,65,1049.37,0,0,Low Value,1
14079.0,125,12,375.1,0,0,Low Value,0
14080.0,33,4,45.599999999999994,0,0,Low Value,0
14081.0,267,156,904.67,1,0,Loyal,1
14082.0,365,29,182.25,1,0,At Risk,0
14083.0,4,181,1018.43,0,0,Loyal,1
14085.0,2,451,4435.79,0,0,High Value,1
14087.0,3,70,181.67,0,0,Low Value,0
14088.0,10,590,50415.49,0,-1,High Value,1
14089.0,57,14,161.0,0,0,Low Value,0
14090.0,325,1,76.32000000000001,1,0,At Risk,0
14092.0,8,217,4063.1,0,0,High Value,1
14093.0,12,105,442.85,0,0,Loyal,0
14096.0,4,5128,57120.909999999996,2,-1,High Value,1
14098.0,37,21,147.35,0,0,Low Value,0
14099.0,16,252,3092.9700000000003,0,0,High Value,1
14100.0,138,26,194.9,0,0,Low Value,0
14101.0,74,35,5976.79,0,0,High Value,1
14102.0,5,84,1314.73,0,0,Low Value,1
14104.0,155,21,216.20999999999998,1,0,At Risk,0
14105.0,85,76,1260.33,0,0,Low Value,1
14107.0,52,124,2688.48,0,0,High Value,1
14108.0,31,35,594.16,0,0,Low Value,0
14109.0,23,14,80.2,0,0,Low Value,0
14110.0,4,157,5669.65,0,0,High Value,1
14111.0,14,11,688.6,0,0,Low Value,1
14112.0,23,173,2774.17,0,0,High Value,1
14113.0,4,40,1377.92,0,0,Low Value,1
14114.0,274,15,386.53,1,0,At Risk,0
14116.0,20,72,1382.74,0,0,Low Value,1
14117.0,144,3,90.0,1,0,At Risk,0
14119.0,354,1,-19.9,1,0,At Risk,0
14121.0,4,161,2740.3,0,0,High Value,1
14124.0,84,5,419.58000000000004,0,0,Low Value,0
14125.0,11,167,2740.43,0,0,High Value,1
14126.0,8,16,643.6300000000001,0,0,Low Value,0
14127.0,123,44,709.71,0,0,Low Value,1
14128.0,61,46,637.5,0,0,Low Value,0
14129.0,2,52,1123.8600000000001,0,0,Low Value,1
14130.0,319,67,483.86,1,0,At Risk,0
14132.0,2,201,3580.13,0,0,High Value,1
14133.0,130,30,590.3399999999999,0,0,Low Value,0
14135.0,2,134,4690.31,0,0,High Value,1
14138.0,2,47,982.3800000000001,0,0,Low Value,1
14139.0,46,26,415.82,0,0,Low Value,0
14140.0,4,67,920.05,0,0,Low Value,1
14141.0,3,46,879.0300000000001,0,0,Low Value,1
14142.0,373,22,311.81,1,0,At Risk,0
14143.0,134,7,115.8,0,0,Low Value,0
14145.0,47,12,3148.2,0,0,High Value,1
14146.0,9,245,2949.57,0,0,High Value,1
14147.0,49,6,468.4,0,0,Low Value,0
14148.0,234,3,157.2,1,0,At Risk,0
14149.0,213,40,259.43,1,0,At Risk,0
14150.0,36,26,658.64,0,0,Low Value,1
14152.0,75,50,611.09,0,0,Low Value,0
14154.0,239,52,1345.62,1,0,At Risk,1
14155.0,266,6,118.75,1,0,At Risk,0
14156.0,10,1420,113384.14,3,-1,High Value,1
14157.0,20,49,400.43,0,0,Low Value,0
14158.0,40,41,507.66,0,0,Low Value,0
14159.0,20,1212,4678.3,0,1,High Value,1
14161.0,216,108,1110.52,1,0,Loyal,1
14162.0,174,25,289.36,1,0,At Risk,0
14163.0,87,52,2445.91,0,0,High Value,1
14164.0,71,29,1631.77,0,0,High Value,1
14165.0,276,25,122.53999999999999,1,0,At Risk,0
14167.0,39,52,574.84,0,0,Low Value,0
14171.0,98,58,363.79,0,0,Low Value,0
14173.0,11,29,450.84,0,0,Low Value,0
14174.0,33,26,134.46,0,0,Low Value,0
14175.0,51,164,3108.06,0,0,High Value,1
14176.0,297,32,574.0,1,0,At Risk,0
14177.0,85,43,554.46,0,0,Low Value,0
14178.0,9,327,1620.93,0,0,High Value,1
14179.0,41,165,719.78,0,0,Loyal,1
14180.0,11,248,4640.77,0,0,High Value,1
14184.0,67,24,452.89,0,0,Low Value,0
14185.0,331,3,197.65,1,0,At Risk,0
14188.0,9,71,2018.91,0,0,High Value,1
14189.0,2,277,4604.31,0,0,High Value,1
14191.0,2,263,4660.01,0,0,High Value,1
14193.0,68,42,853.39,0,0,Low Value,1
14194.0,5,604,11216.75,0,0,High Value,1
14195.0,202,8,962.7,1,0,At Risk,1
14196.0,107,6,335.52,0,0,Low Value,0
14198.0,4,44,663.5,0,0,Low Value,1
14199.0,218,2,185.39999999999998,1,0,At Risk,0
14201.0,60,39,688.04,0,0,Low Value,1
14204.0,2,44,161.03,0,0,Low Value,0
14205.0,11,39,218.78,0,0,Low Value,0
14206.0,239,21,308.26,1,0,At Risk,0
14208.0,95,10,151.74,0,0,Low Value,0
14209.0,11,88,2067.13,0,0,High Value,1
14210.0,91,103,1900.89,0,0,High Value,1
14211.0,53,118,2208.3,0,0,High Value,1
14212.0,90,9,1070.48,0,0,Low Value,1
14213.0,372,5,-1192.2,1,0,At Risk,0
14214.0,31,70,1000.23,0,0,Low Value,1
14215.0,12,109,1777.92,0,0,High Value,1
14216.0,3,59,1839.3,0,0,High Value,1
14217.0,2,107,1925.3600000000001,0,0,High Value,1
14218.0,43,12,169.48000000000002,0,0,Low Value,0
14219.0,4,7,89.94,0,0,Low Value,0
14220.0,247,21,632.4,1,0,At Risk,0
14221.0,42,194,3427.85,0,0,High Value,1
14222.0,177,41,683.17,1,0,At Risk,1
14223.0,92,61,975.23,0,0,Low Value,1
14224.0,110,118,1050.12,0,0,Loyal,1
14226.0,29,73,2201.64,0,0,High Value,1
14227.0,26,183,3315.71,0,0,High Value,1
14229.0,52,43,1450.6,0,0,Low Value,1
14231.0,179,54,822.0600000000001,1,0,At Risk,1
14232.0,32,118,2043.93,0,0,High Value,1
14233.0,44,36,1447.51,0,0,Low Value,1
14234.0,22,159,775.46,0,0,Loyal,1
14235.0,10,80,3093.86,0,0,High Value,1
14236.0,81,15,490.86,0,0,Low Value,0
14237.0,373,9,161.0,1,0,At Risk,0
14238.0,326,8,146.85,1,0,At Risk,0
14239.0,43,116,2323.5,0,0,High Value,1
14240.0,30,42,890.34,0,0,Low Value,1
14241.0,184,10,213.70000000000002,1,0,At Risk,0
14242.0,235,16,280.55,1,0,At Risk,0
14243.0,9,148,2535.88,0,0,High Value,1
14245.0,176,112,1677.48,1,0,High Value,1
14246.0,111,75,1474.06,0,0,Low Value,1
14247.0,278,20,136.76999999999998,1,0,At Risk,0
14248.0,318,8,302.58,1,0,At Risk,0
14250.0,7,111,1904.05,0,0,High Value,1
14251.0,2,78,2879.7000000000003,0,0,High Value,1
14256.0,254,54,935.0600000000001,1,0,At Risk,1
14257.0,51,107,3087.27,0,0,High Value,1
14258.0,9,112,12650.08,0,0,High Value,1
14259.0,142,5,120.0,1,0,Low Value,0
14261.0,51,52,1163.45,0,0,Low Value,1
14262.0,8,143,2618.23,0,0,High Value,1
14264.0,155,19,319.47,1,0,At Risk,0
14265.0,109,31,530.18,0,0,Low Value,0
14267.0,151,66,1279.09,1,0,At Risk,1
14270.0,332,29,492.65000000000003,1,0,At Risk,0
14271.0,226,10,112.32,1,0,At Risk,0
14272.0,74,33,437.96,0,0,Low Value,0
14273.0,51,29,559.97,0,0,Low Value,0
14276.0,88,75,1019.39,0,0,Low Value,1
14277.0,15,228,3957.0,0,0,High Value,1
14280.0,197,8,134.04,1,0,At Risk,0
14282.0,3,156,3729.34,0,0,High Value,1
14284.0,31,34,578.45,0,0,Low Value,0
14285.0,21,27,1910.01,0,0,High Value,1
14286.0,24,285,4595.81,0,0,High Value,1
14287.0,8,11,151.23000000000002,0,0,Low Value,0
14288.0,212,17,413.85,1,0,At Risk,0
14289.0,9,47,911.26,0,0,Low Value,1
14290.0,11,103,2307.4500000000003,0,0,High Value,1
14291.0,2,238,3873.3,0,0,High Value,1
14292.0,8,108,4819.33,0,0,High Value,1
14293.0,3,61,1046.56,0,0,Low Value,1
14295.0,40,7,154.70000000000002,0,0,Low Value,0
14297.0,18,64,1284.06,0,0,Low Value,1
14298.0,3,1640,50862.44,0,-1,High Value,1
14299.0,8,162,2855.35,0,0,High Value,1
14300.0,19,3,43.2,0,0,Low Value,0
14301.0,108,16,632.04,0,0,Low Value,0
14304.0,223,27,197.1,1,0,At Risk,0
14305.0,71,110,1803.76,0,0,High Value,1
14306.0,51,35,2083.42,0,0,High Value,1
14307.0,89,180,2995.72,0,0,High Value,1
14309.0,8,123,2319.68,0,0,High Value,1
14311.0,225,27,229.71,1,0,At Risk,0
14312.0,47,87,1611.59,0,0,Low Value,1
14314.0,107,8,120.0,0,0,Low Value,0
14315.0,21,104,2456.98,0,0,High Value,1
14317.0,65,24,508.58000000000004,0,0,Low Value,0
14320.0,207,42,343.11,1,0,At Risk,0
14321.0,11,123,1530.75,0,0,Loyal,1
14323.0,115,41,574.26,0,0,Low Value,0
14326.0,235,9,166.85,1,0,At Risk,0
14327.0,163,12,311.65,1,0,At Risk,0
14329.0,9,269,4928.74,0,0,High Value,1
14331.0,124,28,462.65999999999997,0,0,Low Value,0
14332.0,23,26,866.31,0,0,Low Value,1
14333.0,64,19,351.45,0,0,Low Value,0
14334.0,17,163,2539.46,0,0,High Value,1
14335.0,16,63,468.26,0,0,Low Value,0
14336.0,17,90,1614.91,0,0,High Value,1
14338.0,158,34,554.22,1,0,At Risk,0
14339.0,235,18,289.90999999999997,1,0,At Risk,0
14340.0,219,6,134.7,1,0,At Risk,0
14341.0,45,130,2166.38,0,0,High Value,1
14342.0,21,24,607.71,0,0,Low Value,0
14344.0,127,71,889.9300000000001,0,0,Low Value,1
14345.0,39,6,108.97999999999999,0,0,Low Value,0
14346.0,121,60,1021.58,0,0,Low Value,1
14348.0,260,18,409.57,1,0,At Risk,0
14349.0,10,31,133.5,0,0,Low Value,0
14350.0,271,21,258.7,1,0,At Risk,0
14351.0,165,1,51.0,1,0,At Risk,0
14352.0,157,47,1078.96,1,0,At Risk,1
14353.0,215,6,90.6,1,0,At Risk,0
14354.0,6,9,163.62,0,0,Low Value,0
14355.0,366,11,174.4,1,0,At Risk,0
14356.0,60,38,666.9399999999999,0,0,Low Value,1
14357.0,43,41,225.77,0,0,Low Value,0
14359.0,19,58,882.58,0,0,Low Value,1
14360.0,32,118,2128.23,0,0,High Value,1
14362.0,22,41,161.2,0,0,Low Value,0
14364.0,109,69,3717.35,0,0,High Value,1
14367.0,8,533,9167.82,0,0,High Value,1
14368.0,320,8,155.0,1,0,At Risk,0
14371.0,295,4,100.5,1,0,At Risk,0
14373.0,358,4,76.55,1,0,At Risk,0
14375.0,185,75,257.68,1,0,At Risk,0
14377.0,191,11,617.05,1,0,At Risk,0
14379.0,44,46,348.1,0,0,Low Value,0
14381.0,52,56,202.68,0,0,Low Value,0
14382.0,26,131,626.0699999999999,0,0,Loyal,0
14383.0,38,59,1247.69,0,0,Low Value,1
14385.0,9,14,202.11,0,0,Low Value,0
14386.0,297,7,142.4,1,0,At Risk,0
14387.0,33,140,1770.56,0,0,High Value,1
14388.0,9,191,3172.04,0,0,High Value,1
14389.0,9,62,999.72,0,0,Low Value,1
14390.0,10,291,4592.47,0,0,High Value,1
14393.0,218,5,67.95,1,0,At Risk,0
14395.0,2,353,3471.91,0,0,High Value,1
14396.0,65,73,487.99,0,0,Low Value,0
14397.0,1,95,2556.68,0,0,High Value,1
14400.0,141,26,559.7,1,0,Low Value,0
14401.0,4,183,4039.98,0,0,High Value,1
14403.0,130,26,1426.31,0,0,Low Value,1
14404.0,34,104,1434.72,0,0,Loyal,1
14406.0,119,8,156.75,0,0,Low Value,0
14407.0,107,76,2111.08,0,0,High Value,1
14408.0,11,107,2606.53,0,0,High Value,1
14409.0,71,55,1908.25,0,0,High Value,1
14410.0,16,287,576.3,0,0,Loyal,0
14411.0,311,14,1063.0,1,0,At Risk,1
14412.0,35,45,761.3299999999999,0,0,Low Value,1
14413.0,362,23,122.7,1,0,At Risk,0
14414.0,92,98,1485.1299999999999,0,0,Low Value,1
14415.0,1,612,5811.56,0,0,High Value,1
14416.0,22,14,490.22,0,0,Low Value,0
14418.0,4,124,1937.25,0,0,High Value,1
14419.0,11,206,1058.06,0,0,Loyal,1
14420.0,85,30,385.87,0,0,Low Value,0
14421.0,57,27,813.11,0,0,Low Value,1
14422.0,1,222,4263.64,0,0,High Value,1
14423.0,218,3,265.2,1,0,At Risk,0
14424.0,18,1,322.08,0,0,Low Value,0
14426.0,19,264,3918.9,0,0,High Value,1
14427.0,50,17,363.34000000000003,0,0,Low Value,0
14428.0,7,148,1230.14,0,0,Loyal,1
14431.0,299,22,397.76,1,0,At Risk,0
14432.0,10,382,2255.51,0,0,High Value,1
14434.0,22,12,1372.8,0,0,Low Value,1
14436.0,99,9,89.06,0,0,Low Value,0
14437.0,143,6,-43.400000000000006,1,0,Low Value,0
14438.0,306,9,131.9,1,0,At Risk,0
14439.0,320,32,2661.24,1,0,High Value,1
14440.0,8,55,2357.6800000000003,0,0,High Value,1
14441.0,1,59,1545.14,0,0,Low Value,1
14442.0,2,68,1544.62,0,0,Low Value,1
14443.0,54,98,1400.88,0,0,Low Value,1
14446.0,1,293,1039.58,0,0,Loyal,1
14447.0,19,70,1163.23,0,0,Low Value,1
14448.0,9,20,375.35,0,0,Low Value,0
14449.0,19,258,907.1,0,0,Loyal,1
14450.0,181,40,483.25,1,0,At Risk,0
14451.0,60,109,662.59,0,0,Loyal,1
14452.0,11,62,264.44,0,0,Low Value,0
14453.0,190,22,119.93,1,0,At Risk,0
14456.0,5,977,3047.63,0,0,High Value,1
14457.0,311,4,113.64,1,0,At Risk,0
14459.0,155,37,1837.92,1,0,High Value,1
14460.0,110,17,383.34,0,0,Low Value,0
14461.0,148,180,2103.06,0,0,High Value,1
14462.0,64,246,1965.9,0,0,High Value,1
14463.0,98,6,529.62,0,0,Low Value,0
14465.0,247,130,1058.6200000000001,1,0,Loyal,1
14466.0,29,72,2272.4,0,0,High Value,1
14467.0,18,90,598.76,0,0,Low Value,0
14470.0,12,43,461.19,0,0,Low Value,0
14472.0,104,281,1936.84,0,0,High Value,1
14473.0,74,7,234.34000000000003,0,0,Low Value,0
14474.0,43,30,537.71,0,0,Low Value,0
14475.0,72,47,799.82,0,0,Low Value,1
14476.0,257,19,215.7,1,0,At Risk,0
14477.0,20,11,1307.81,0,0,Low Value,1
14479.0,254,18,316.25,1,0,At Risk,0
14480.0,11,13,279.05,0,0,Low Value,0
14481.0,165,30,636.51,1,0,At Risk,0
14482.0,18,144,2068.15,0,0,High Value,1
14483.0,150,10,129.2,1,0,At Risk,0
14484.0,50,14,321.92,0,0,Low Value,0
14485.0,39,47,165.75,0,0,Low Value,0
14487.0,27,145,1183.58,0,0,Loyal,1
14488.0,51,49,1047.43,0,0,Low Value,1
14489.0,207,30,463.38,1,0,At Risk,0
14491.0,175,17,340.93,1,0,At Risk,0
14493.0,7,123,2362.84,0,0,High Value,1
14494.0,26,7,139.56,0,0,Low Value,0
14495.0,51,6,123.8,0,0,Low Value,0
14496.0,312,19,538.8100000000001,1,0,At Risk,0
14497.0,301,31,457.47,1,0,At Risk,0
14498.0,43,193,1957.32,0,0,High Value,1
14499.0,26,194,815.32,0,0,Loyal,1
14500.0,88,7,356.85,0,0,Low Value,0
14501.0,64,12,190.31,0,0,Low Value,0
14502.0,20,631,2351.02,0,0,High Value,1
14503.0,3,164,3543.26,0,0,High Value,1
14504.0,47,107,673.26,0,0,Loyal,1
14505.0,17,803,5818.7,0,0,High Value,1
14506.0,17,316,2012.17,0,0,High Value,1
14507.0,24,98,1368.18,0,0,Low Value,1
14508.0,22,57,276.42,0,0,Low Value,0
14511.0,11,71,1267.4099999999999,0,0,Low Value,1
14512.0,188,23,275.28,1,0,At Risk,0
14513.0,101,18,438.49,0,0,Low Value,0
14514.0,61,73,1055.35,0,0,Low Value,1
14515.0,18,101,2102.09,0,0,High Value,1
14517.0,33,18,330.45,0,0,Low Value,0
14518.0,64,16,174.37,0,0,Low Value,0
14520.0,2,4,270.6,0,0,Low Value,0
14522.0,24,17,974.54,0,0,Low Value,1
14523.0,108,12,241.09,0,0,Low Value,0
14524.0,32,203,1867.68,0,0,High Value,1
14525.0,9,298,4221.37,0,0,High Value,1
14527.0,3,1011,7711.38,0,0,High Value,1
14528.0,37,18,364.21999999999997,0,0,Low Value,0
14529.0,60,229,620.04,0,0,Loyal,0
14530.0,26,216,2925.91,0,0,High Value,1
14532.0,236,64,932.85,1,0,At Risk,1
14533.0,25,65,1812.6200000000001,0,0,High Value,1
14534.0,3,558,4075.35,0,0,High Value,1
14535.0,59,333,2841.09,0,0,High Value,1
14536.0,260,19,171.8,1,0,At Risk,0
14537.0,58,10,355.56,0,0,Low Value,0
14538.0,65,19,388.25,0,0,Low Value,0
14539.0,16,32,537.48,0,0,Low Value,0
14540.0,10,76,996.26,0,0,Low Value,1
14541.0,59,111,1461.65,0,0,Loyal,1
14542.0,186,5,103.25,1,0,At Risk,0
14543.0,4,107,2916.17,0,0,High Value,1
14544.0,24,114,2024.45,0,0,High Value,1
14546.0,4,417,2487.02,0,0,High Value,1
14547.0,4,367,3986.7400000000002,0,0,High Value,1
14548.0,151,4,652.8,1,0,At Risk,1
14549.0,311,56,289.24,1,0,At Risk,0
14550.0,11,48,765.62,0,0,Low Value,1
14551.0,18,10,186.23,0,0,Low Value,0
14552.0,152,58,165.07,1,0,At Risk,0
14553.0,19,113,859.27,0,0,Loyal,1
14554.0,10,216,2381.04,0,0,High Value,1
14555.0,57,21,324.14,0,0,Low Value,0
14557.0,64,32,0.0,0,0,Low Value,0
14560.0,7,76,2174.18,0,0,High Value,1
14561.0,76,69,1080.76,0,0,Low Value,1
14562.0,4,446,4709.22,0,0,High Value,1
14565.0,96,129,3073.77,0,0,High Value,1
14566.0,111,4,1432.0,0,0,Low Value,1
14567.0,35,34,1524.46,0,0,Low Value,1
14569.0,1,12,227.39,0,0,Low Value,0
14570.0,281,29,218.06,1,0,At Risk,0
14572.0,3,273,2803.69,0,0,High Value,1
14573.0,180,241,1603.72,1,0,Loyal,1
14576.0,372,1,35.400000000000006,1,0,At Risk,0
14577.0,13,123,859.71,0,0,Loyal,1
14578.0,3,24,168.63,0,0,Low Value,0
14581.0,17,17,138.6,0,0,Low Value,0
14582.0,41,6,114.11,0,0,Low Value,0
14583.0,6,330,1052.55,0,0,Loyal,1
14584.0,169,101,1029.26,1,0,At Risk,1
14585.0,50,29,157.05,0,0,Low Value,0
14586.0,227,27,134.16,1,0,At Risk,0
14587.0,19,384,1598.24,0,0,Loyal,1
14589.0,372,3,39.75,1,0,At Risk,0
14591.0,15,197,1447.14,0,0,Loyal,1
14592.0,35,164,570.46,0,0,Loyal,0
14593.0,22,152,617.99,0,0,Loyal,0
14594.0,7,53,379.83,0,0,Low Value,0
14595.0,20,102,1740.6,0,0,High Value,1
14597.0,11,55,883.15,0,0,Low Value,1
14598.0,44,50,221.97,0,0,Low Value,0
14600.0,306,25,393.33000000000004,1,0,At Risk,0
14601.0,11,7,213.96,0,0,Low Value,0
14603.0,275,2,660.0,1,0,At Risk,1
14606.0,1,2782,11713.85,2,-1,High Value,1
14607.0,16,114,11341.1,0,0,High Value,1
14608.0,4,20,1785.15,0,0,High Value,1
14609.0,72,4,601.56,0,0,Low Value,0
14616.0,243,3,406.08000000000004,1,0,At Risk,0
14618.0,9,17,538.59,0,0,Low Value,0
14619.0,239,22,379.51,1,0,At Risk,0
14620.0,204,30,393.28000000000003,1,0,At Risk,0
14621.0,1,96,1765.76,0,0,High Value,1
14622.0,185,21,320.58000000000004,1,0,At Risk,0
14623.0,32,135,869.35,0,0,Loyal,1
14624.0,57,13,225.85,0,0,Low Value,0
14625.0,185,57,848.48,1,0,At Risk,1
14626.0,9,126,2757.07,0,0,High Value,1
14627.0,312,5,-21.85,1,0,At Risk,0
14628.0,91,24,671.96,0,0,Low Value,1
14629.0,4,153,939.21,0,0,Loyal,1
14631.0,51,41,1006.98,0,0,Low Value,1
14632.0,263,8,114.56,1,0,At Risk,0
14633.0,266,20,344.90000000000003,1,0,At Risk,0
14636.0,36,28,609.85,0,0,Low Value,0
14638.0,51,16,443.6,0,0,Low Value,0
14639.0,52,175,2952.34,0,0,High Value,1
